age,income,credit_score,gender,education
27.258562944738507,55197.55822596074,742.6215402241592,F,Master
39.336747266100964,49296.19131681224,746.539748459117,F,Master
53.45643879759163,57155.612408346824,773.6130721806218,M,Bachelor
34.57008753068058,51152.32836590383,658.8657590961437,F,PhD
53.77572386976807,30755.116637171457,669.7315707405596,F,Bachelor
18.0,64944.002291707104,588.234810456565,M,High School
44.86283005250269,42593.65125258031,618.392714397295,M,Bachelor
36.044564818858056,26651.271520103735,711.5771149771142,M,High School
31.411911794409587,43578.27258551131,770.3884437168816,F,PhD
36.101129318426025,72511.39685951466,636.0553724319001,F,Master
18.0,62753.32613170239,604.9810735148588,M,Master
32.36393734594986,44770.21798388211,650.0527958856597,M,Bachelor
39.28535085814096,44761.13443522357,710.1206748929116,F,Master
52.734728536898196,45175.47423173926,505.61451838664584,F,PhD
28.78075738071623,81151.21975341262,420.3819046862762,F,Master
25.29807676528175,55729.0317834733,594.9463150508417,F,Bachelor
28.978915476985563,56450.624707866045,527.9287574085841,M,PhD
45.98482541242489,65454.25181047763,599.1859802352689,F,High School
38.94501331591621,53581.8373853977,635.2219681182529,F,Bachelor
28.642877554795533,46114.36781268945,604.6751590976986,F,High School
41.159209197360276,47054.75226372533,795.2467534470745,F,PhD
36.16493059217648,48925.98110878904,682.674476460232,M,Bachelor
46.623739886394674,49441.66645235238,680.0474359610828,M,Bachelor
26.57536287347177,60914.4431545547,712.2207144043402,F,PhD
31.068054240826783,50779.18828710949,536.1166882219231,F,Master
30.294702162414108,60989.60115823369,753.9111787420269,M,Bachelor
18.0,48789.251298371266,642.423571346454,M,Bachelor
38.55344332477491,51179.52785474136,717.0480617241212,F,High School
38.13266326615867,20026.989732018385,542.8142766959844,F,Master
35.06136147970953,63744.91512053722,494.6241233983936,M,High School
32.18495439949823,55197.32713846989,731.7889658025028,M,High School
18.01555109539503,64970.15164789478,687.6409526097517,M,Master
29.95225612681569,20000.0,559.7948445642489,M,Master
30.887425801678766,81325.62057171091,563.0336918725305,M,PhD
25.372672769340575,47906.15557767239,762.543478441477,M,Master
33.06457146000789,66622.74225106275,531.0588107132672,F,Bachelor
39.84861028177446,34401.411093117036,814.2672953255964,M,Master
57.63423081452636,59191.608575938546,559.9379265352131,M,PhD
37.09493375398207,34198.76655239516,713.8391925608383,M,PhD
38.09060468867317,40643.465589562926,617.1381524251016,M,PhD
34.106649010805995,78710.4703080018,710.3187431082343,F,Master
18.0,47139.7639885498,595.5885997885807,F,Master
34.6818334946094,53261.49309769584,633.7207093927706,M,High School
35.72276251929232,63051.01596033131,654.0919175395721,F,High School
64.55890534982343,57435.22831958907,549.7812544218527,F,Bachelor
32.69166842262653,52256.28357715364,724.0824345420126,F,High School
38.61856810800335,55474.41503699338,598.6786433528415,F,Bachelor
34.58345876353708,86051.23377857413,627.1400084659981,F,PhD
20.975863548565616,49135.71804449622,550.5650625391488,F,High School
48.71387377418024,53016.485700724515,393.76663412046895,M,Master
44.02319639224129,65759.81594011417,630.8972237399831,M,High School
44.49238336451656,66582.88899436976,850.0,M,Bachelor
24.087350542463135,67805.4545834057,728.4604287898023,M,High School
51.833531731233194,59580.95333043777,648.0739620265605,M,PhD
18.177787246492628,32854.92630904275,623.7109170791732,F,Master
42.04228512560324,74501.47298451644,652.2465892812046,M,Bachelor
61.285467509719744,32804.81910471968,704.711911517521,M,Master
23.11356409843174,54539.531978585495,531.9187184691156,F,Master
28.204427244766737,38685.86224970963,761.4321694668872,F,Bachelor
36.19581638105169,49037.92480110511,721.5381315441244,M,Master
28.958292150605608,54931.43615455221,721.8185725707934,F,Master
18.0,54820.35823175409,693.8475738809727,F,High School
35.82275569767233,56328.81131352927,651.961665769399,F,Master
22.25235543528674,74205.6690358797,717.2861235966819,F,Master
40.68310916762218,56803.014522709695,709.1814133741378,M,Master
23.96690918919436,46337.65047064027,614.5959289058976,F,Master
53.59921286021048,64461.30752432536,592.6398227103099,M,Bachelor
25.600960491965154,67842.05733386961,660.1856295261987,M,PhD
31.135261805531893,31585.88277294511,804.9020151495188,F,High School
44.76220660843604,58961.00104774787,526.0892924346099,F,Master
20.229628202792536,60517.591134663475,503.247473424756,F,Master
37.72951921524955,45536.54744960012,666.4760841236517,M,Bachelor
50.685713051389136,70635.6021996743,655.0887701856018,F,PhD
18.0,47749.166194512094,667.3341664370408,F,Master
37.21560630238765,51883.64680207314,674.3953197908501,F,Bachelor
38.11859353098108,47403.922635741954,627.6797745365195,F,High School
44.38187446132772,50233.685713722014,798.9863438602082,F,High School
20.156591469463017,33555.87369657197,489.90960215234844,M,Master
19.154520642988686,28399.236761085584,567.1502975219754,F,Master
41.263298787402775,73917.57594837458,639.6745239850952,F,PhD
38.56381607879823,37295.57977522508,485.68111888458327,F,PhD
38.00591420415052,35129.114758155396,632.4145595567929,M,Master
39.15737851396371,20000.0,816.1470165728018,F,Bachelor
26.83970334105811,40415.57378465746,652.0886488295962,M,PhD
37.78704436593204,30153.65309888752,673.0700905718684,M,Master
38.516869679584175,74630.22740204554,523.9835234827419,F,PhD
26.427782983683585,65147.25634013951,588.3638591960522,F,Master
57.38929413373708,39677.74482233414,612.4803619676063,F,High School
40.68599505094145,83786.53708016463,618.2284903243766,M,Master
20.704358033568216,64726.48230487391,778.1643795003769,M,High School
42.878643303605955,45127.529247370665,705.7691060725125,M,PhD
23.303819957272143,20000.0,538.8542043062968,M,Master
44.44501524490943,84364.13858886113,674.6504778432005,M,PhD
48.903146948088846,29156.41299854606,699.8221748496785,M,High School
25.151812179779476,25319.01879564662,764.0149038521266,F,Master
46.56051355093186,65338.5564801446,808.0540686568373,F,PhD
39.95337112323798,86596.28609508909,548.4905808172132,M,High School
44.86472191993388,70764.09227765778,568.9142488789662,F,PhD
57.761515791847366,58458.636800785396,524.2422141085384,F,Bachelor
32.05534260796556,58921.315124979286,626.5980140893018,M,High School
25.955166027710124,62801.23338170462,696.6358374446335,M,High School
24.32582684449372,61383.92884680148,748.7334516589102,F,High School
25.210276580414742,54217.87135954064,642.4048976357477,M,Master
34.07477948703075,51563.01655927814,618.0152476745156,M,Master
39.09382369779972,49061.103081507164,665.175799224874,F,Master
38.320289591960226,38690.531166999855,566.4857098369977,M,Bachelor
44.92619898843228,45789.87384699839,850.0,F,Bachelor
35.156022702534884,24605.647787069218,489.23389728819416,F,High School
52.442408925887804,48524.90559807875,668.4740578895725,F,Bachelor
31.824118001144527,35171.133392736236,850.0,F,PhD
67.64202999907542,33446.160241763435,650.6799844559998,F,High School
42.50800817318007,52698.41226730218,630.9960964998505,M,High School
24.71410932300461,70880.034295169,614.2554577189572,M,PhD
22.14929002326665,63774.7490900347,631.9608318237592,M,High School
40.78966898291822,26442.49094565234,787.284847467653,M,Bachelor
32.31844657608979,35155.57795144494,428.8138088670493,F,Master
43.568005929105105,64111.56781982324,803.3433701296326,F,PhD
40.67885149488254,35262.68909692536,507.6042847549855,M,Bachelor
34.12605304811753,46630.50275004463,623.3347670765585,F,PhD
24.83847538317914,58250.78148536828,607.0755579701338,M,PhD
18.0,35474.83317704547,708.855326977072,M,High School
29.641820575195748,51580.6325921894,490.18756481162524,M,High School
45.27678553188167,29989.617576226934,696.2172666081943,F,Bachelor
37.56912492956245,40979.48534073179,850.0,F,PhD
20.051134655456146,54796.72901213806,513.6825995407189,F,High School
37.078171110214186,26105.09399702496,668.9706167610395,F,High School
39.62380855674604,56607.121069405985,583.8017822203391,M,PhD
24.393710765586405,49705.433016099785,692.5887206193036,F,Bachelor
36.84470127134634,58287.34931625722,651.9147777415752,F,Bachelor
35.698504621352,53358.712010969924,585.851309095569,F,PhD
21.284356426032524,70462.10644960766,698.7872284871074,M,Bachelor
39.2934483241794,51878.36753971861,830.4348109786744,M,High School
41.72941431641881,43558.91688312121,630.9096208272701,F,PhD
47.996614918103326,51834.46254548426,721.9757942148182,F,High School
47.645624624418836,58149.47043554582,520.6727042128837,F,Master
18.46796758451491,50732.901054885566,554.3563623181991,F,Master
23.746099521018525,50608.87536805824,697.2406277880377,M,Bachelor
41.18042320650392,39470.12468289867,798.4116028535965,F,Master
41.1654314109465,40056.48623673577,685.561334878566,F,High School
41.18057223567257,28960.920923004596,618.6941969476845,F,Master
80.0,76243.65114780409,649.9291405423354,M,High School
41.850686128318,31342.051469130725,524.9592266030282,M,Bachelor
48.62678768216719,39606.42203306139,710.4515326355366,F,Bachelor
46.448021161918426,39223.89101646204,738.233306232341,F,High School
42.81669501566957,63423.86565416662,604.790966716692,F,Master
31.216769064315855,45575.75482561958,602.9957852240499,F,Bachelor
44.10763064591921,68716.131090106,676.5878229652049,F,PhD
25.72609742554914,39897.640636341974,606.3280263959405,M,Bachelor
32.15817671911989,54184.91243335703,643.3867385374177,M,Master
29.17563742605076,37469.79420110364,850.0,M,PhD
35.98248967263587,82177.23691660083,625.2974299254004,F,Master
62.77590280008211,32186.02371455731,614.1659847978777,M,High School
18.0,54647.31065340541,585.2458194364841,M,PhD
43.23512228449416,59506.65321398148,724.4191971499937,M,Master
18.0,56206.986461772474,631.8775826781897,F,PhD
29.336817610526797,47220.68511683438,585.0626961678574,F,Master
48.067407163608394,48052.689503998605,782.1304032273013,M,PhD
35.77136022914555,50657.17207968664,791.9603004513638,F,Master
22.067062664848326,47794.96997557267,589.9576434261295,M,High School
26.41635548888038,64458.18675192365,463.3460048639384,M,PhD
43.15517298721611,83157.84502387026,750.7513689836923,M,PhD
26.23560041939436,41637.623224882496,581.5370174239996,M,PhD
37.5975030749837,29452.95530631383,729.0625599162769,F,PhD
35.54686207884576,48675.76927473118,452.9896182288164,F,High School
27.180795828730197,88695.64006481477,739.259733829931,F,PhD
60.72732907190391,37944.88148045404,528.8828070719219,F,Bachelor
42.60702826781613,74586.752081661,723.0764119066524,M,High School
18.0,75165.5122111466,651.4273067836434,F,Bachelor
37.23745177723313,41696.176374380084,554.6060580603355,M,PhD
27.058562422779346,58534.74618777913,609.2963687073219,F,Master
45.22920001755469,74425.94934692807,718.6318456956701,F,Bachelor
25.48975113880759,44313.08388518769,660.5894453115234,F,PhD
33.62316270239721,46946.29459846457,708.4412980472484,M,Bachelor
41.05984734776548,41274.786290770346,847.6440584515485,M,PhD
45.389062330041455,34778.649039607,493.57583882889486,M,PhD
20.596443115330686,40260.83682400989,811.7212574968623,M,PhD
30.98598516990862,31640.895998566153,660.4355937523213,F,Master
29.300656266068525,50511.25202388839,560.1215951676871,M,Bachelor
27.160049209115456,38450.40153412038,516.968637426101,M,High School
56.185450883373164,53506.788676861215,631.0879609222967,F,High School
39.85978053153146,26661.56530694559,742.165011192446,F,High School
19.86939254797946,54963.20348321686,637.2450879622465,M,High School
46.014343364657314,62502.93442413387,801.1154930247347,F,PhD
60.4658743641516,20093.96536142817,504.8824309948441,M,Bachelor
47.389583126613765,55610.848547713584,648.7911052153945,F,Bachelor
18.0,68415.03488709938,524.7606555586881,M,Master
29.189191125604985,31855.38471963192,686.3631882624968,M,Bachelor
50.20293379023947,75088.58580256555,738.68873900973,M,Bachelor
26.507966412574632,56285.285140490676,607.9238206318947,M,Bachelor
40.32583313775474,39424.82216362387,389.5786143372866,M,Master
44.29560864115204,49163.46383513441,669.8948146796495,F,High School
23.876834341063006,58374.903687825834,693.673855173351,M,Bachelor
34.2856957272584,51140.080871186176,690.4294754961697,M,Master
18.0,58081.33988669554,773.5782191822154,M,Master
22.70734830398852,36189.89610380951,542.8946320350951,M,PhD
31.969182183282076,52540.41236054117,718.021610545045,M,Master
20.026601816421806,28794.282546425296,769.2507512477974,F,High School
54.588935647179625,48331.60907976949,472.1412415993483,F,Bachelor
18.0,36441.38537802816,681.9651825918977,M,Master
29.719466159636195,38967.050861153504,599.5820168992328,F,High School
36.5688869274331,68541.39762815656,641.8477326898354,M,Master
52.29527946879339,66369.65180891403,684.7676483538337,F,Master
18.0,59137.071813607654,601.2771435886448,F,Master
48.957965025859515,33615.308529911315,582.4291920838389,M,Master
35.122796732235045,45253.87325457797,653.4152417488025,F,Master
23.22189618742459,68196.46549968775,541.2754061137198,F,High School
40.54524169115925,52125.753704598574,541.4174871114815,M,Bachelor
37.38871634688164,84789.94309972541,717.9373282956503,M,Bachelor
27.797397474094463,55899.76759091558,535.1205964841344,F,Bachelor
35.83762501988023,52880.73674735047,716.6312500909212,F,Bachelor
30.37623683765888,45363.25303696248,696.2591292853951,F,High School
36.362208143014975,52003.113571734226,477.41932712094035,M,PhD
42.94556809425256,47712.952454291844,582.2435347664344,F,PhD
54.03220179374422,60621.630150328856,769.4109403047372,F,High School
20.146214014077813,64350.53475191876,551.8834468860318,F,High School
60.5964004958752,38210.158092380756,603.5595737690612,M,Master
18.0,30031.50569663333,696.2060893251896,M,Master
33.178578859573,22456.919403450553,728.3390509282596,M,Master
42.05980647781492,57619.86990368815,624.8461113955505,M,Bachelor
38.37190241282039,33449.5009073919,590.2489805308359,F,Master
27.527605762152874,20000.0,792.2369861698508,M,PhD
32.5025329957127,55828.67906796446,823.8899663797579,F,Bachelor
29.083988784094004,87394.99276149186,747.8858050781796,F,Master
27.92762291666946,49908.9363269016,658.5318142565025,F,Bachelor
45.1952251642523,62577.36161677463,569.1734278359073,F,PhD
39.284185831580565,51227.440378213476,566.9555593443434,M,Master
26.685084856872148,48516.65520213286,702.2514105265758,M,PhD
45.79519850519901,63786.14724481653,691.8398220888683,M,PhD
38.68759425051931,45645.88183717023,790.159859294643,M,PhD
44.75434542606752,54010.88471107854,715.0450092536139,M,Master
42.555546103083344,54825.467092940205,499.6919698240182,F,High School
25.05205986893513,39978.64319535427,755.1947617722918,M,Master
28.277827517636364,64880.635243047844,550.1939372685587,M,PhD
43.967523261479144,47375.60364956887,611.6028728047648,M,Master
42.32444318520158,38663.822607607326,675.0200206251694,M,PhD
34.74918087243022,58047.64765355605,849.5667489783964,F,High School
36.407928599705386,36522.98027313444,850.0,F,Bachelor
50.3319787494611,50422.717360536924,710.6723059136183,F,High School
27.90114333397004,49863.21505033695,631.6803381279612,F,High School
41.565168574040456,66288.43348747367,703.450564848055,F,Bachelor
32.573688170793275,57120.47349319929,738.7655425873836,M,Master
32.38782556127335,49624.595618822845,617.9332374442808,F,Bachelor
48.185322223846285,62266.494488004304,829.5211355912322,F,Master
44.904996187856355,70853.1132352597,673.0070759191402,F,Master
44.762115632007664,58367.154595277934,699.7743089091394,M,PhD
50.665745685851945,50155.28929765071,716.5924252054461,M,PhD
35.25204609959311,30322.456514747606,692.1586610614455,F,Bachelor
43.18343565553957,34023.29505386941,733.8940500469613,M,High School
31.276798920878527,45421.629434679984,588.2746813453076,M,Bachelor
38.8899962298613,40857.31696761075,594.1698246053969,F,Master
33.438283347587785,47195.43045521831,539.9845767028305,M,PhD
36.16395157991262,50849.74887345661,693.9501230620226,M,Bachelor
42.14188430524296,57945.391315350964,727.8936503512114,M,Bachelor
25.18135180119833,48942.518329113635,695.7772866151886,F,PhD
60.10864730822552,57297.52465739303,817.4492433347538,F,PhD
22.927791422003576,50967.1162221518,649.4403981170954,F,PhD
20.429736646547212,20368.00150469193,716.8741655592513,M,Master
48.89733048200081,35909.96909271868,540.8299123860686,F,PhD
44.49995232755523,47838.686664175766,611.2900297525599,M,High School
42.489437804625865,31854.578857383385,719.5537757565778,M,Bachelor
42.54014611117136,58998.93094994307,734.9102110743144,M,PhD
34.853038725837024,72961.26248515546,620.6033052335818,F,PhD
24.23294754217002,68281.42777545976,642.8400748141934,F,Master
35.909654698324715,46798.35693604688,498.21262533191907,F,Master
26.87405946185466,72360.89205274927,614.297079919339,F,Bachelor
46.70143680101302,52230.01185803168,739.0383163519787,M,High School
33.23531142197434,44943.710433229404,707.5205016106567,F,Bachelor
25.09403363848986,40798.960046885906,700.0665721381209,M,PhD
31.14336990016408,45462.95470267808,654.977368718096,F,High School
39.95517745130749,44177.34772188157,650.7063158628176,F,High School
28.2353053663523,52556.243335632316,583.9678860526553,F,High School
25.133355253202822,52408.60971574797,719.8828420202535,M,High School
37.924246537902945,50045.69030230122,692.097294438939,M,Bachelor
37.93959885330467,56554.072546195246,699.2018847992799,M,Master
28.916681895546443,67859.69412179512,597.3965157332419,M,Master
29.347540332580127,64243.312031619855,434.66570801287554,M,PhD
37.784599248291634,27726.53047325145,759.7152711753696,F,Master
18.0,20000.0,602.1162543991596,M,Master
18.11043470748134,64014.79866858911,563.7224235956879,M,Master
26.378669344970767,29496.819523768685,719.3478911913994,M,Master
32.438634179457836,46628.518971609745,610.7987360080871,M,PhD
38.73089078717606,32448.304609109608,755.9936384046622,F,Bachelor
52.70427460339462,22970.293436299704,711.7005949576698,M,High School
45.29191547842423,58121.94092307182,718.3569323200478,F,Master
33.080737640438876,61387.327404539705,513.4044288799465,F,Bachelor
34.771805505167734,41352.34398909921,771.19439853864,F,Master
22.969647624346294,20000.0,676.1250531233856,M,Master
34.77784236809132,41806.33327621276,613.0722860753797,F,High School
31.536096332958344,55877.060081038195,664.3388467342251,M,High School
38.872622724057074,27816.326468388073,472.376476710168,M,High School
25.073228677372125,52750.39879668733,690.8652811480671,M,Master
41.23215817089407,49770.35226240507,547.0628491817929,M,Master
53.39286695603093,58689.37249401632,514.7329714156466,M,Master
33.69487821851771,51793.705526212296,497.7640813782109,F,High School
39.820540665187295,35403.96588677667,761.2688374989925,F,PhD
43.28172790053335,67948.57252496737,587.0736606307212,M,Bachelor
30.185354337369965,47622.05640459545,803.3727709916499,F,PhD
37.689109781725,49590.43190735102,596.4198536947703,M,Master
35.15110880938154,36000.98061390206,479.26420424070534,F,Master
36.17211318258598,43350.766232127346,538.347556005134,F,PhD
25.723882593734402,36727.95928959649,773.5811620006939,F,Master
35.29412209110731,47405.809101148654,634.4101822063333,F,Bachelor
40.97597949494539,75675.62720213516,595.17127035094,F,Master
52.4137232935405,29421.482856029656,666.0018225852788,M,Bachelor
46.51124991302248,25796.579031848883,700.1782736167545,M,PhD
60.838189490138674,72067.55491240413,761.7398815902461,F,PhD
25.791829245343408,46860.14484272201,794.8499229892926,M,Master
45.46784764064814,39963.908920101254,614.0231354210914,F,Bachelor
37.20010406886022,65598.57031094114,517.3952313917962,M,Master
61.27763519861207,40915.76690394704,608.6534838876725,F,High School
25.300420575738183,77390.14570320405,676.0280506582886,F,High School
24.923337893830688,60168.88807008904,553.6241073789389,F,High School
27.807288254671732,42681.32887781446,554.2849085104957,M,High School
18.0,82359.62319898255,684.3787881549886,M,Master
28.690939739830867,40914.27615494993,645.1347648429548,F,High School
25.890408061355625,61131.430580139604,653.2796995411586,F,Bachelor
36.80472543771449,54489.38870609738,574.1504665299931,M,PhD
39.101071709325915,69526.11934098197,626.9599285794233,M,PhD
57.514050070590635,73422.66795090279,557.5766855731696,M,High School
46.405086058232605,50480.0622359865,739.0198411124787,M,High School
28.07715613205116,38698.731944807245,753.5249334723752,M,High School
24.219023943819703,56899.582144086744,465.38121377619063,F,Master
40.903030058078066,39834.26945371841,557.048913980759,M,PhD
19.157201515752295,80200.80871289935,500.3470744909921,F,High School
56.977505190252245,52048.02996624106,584.9976065593102,F,Bachelor
49.15328144865544,44520.176730318366,641.6562030209639,M,High School
29.36989217474354,52770.204587973625,505.035478030147,M,PhD
18.0,29793.10565705455,557.8140186874687,F,High School
51.24646848998496,35425.789422340225,549.6042627918501,M,PhD
33.62552185696858,68006.20861916638,670.7267329398944,F,High School
49.853795743681545,40146.58581542906,656.934433703625,M,Bachelor
18.0,34296.33525977091,577.8262446662746,M,High School
27.807499724554724,58049.79128790929,667.6820872139398,M,Bachelor
35.0629243966182,67785.56231994495,595.3319915412735,F,Bachelor
35.5637671251769,60784.299659976,622.8344889673947,M,High School
29.599214342249077,64940.715287087245,817.3452090298537,F,Bachelor
42.47419918816998,38648.073671458085,784.0461051790348,M,Master
22.188554847408867,28672.839998872343,520.0418763072403,F,High School
33.291446179744476,72520.0047793323,732.9732417879175,M,High School
36.443547580542784,45159.802417367966,731.1396554491592,F,Bachelor
41.173266008704985,46237.50475317429,535.1736711247381,F,Bachelor
43.539378537066675,69922.91212773586,731.8777643754861,F,High School
21.50429489794557,58343.4501410099,803.7931918412553,F,Master
18.0,56838.31658122411,537.7455193755586,F,Bachelor
50.33212186278211,82475.03517351625,558.2497178985736,F,Bachelor
38.9877681437551,40347.22654429785,751.7661466843502,M,PhD
26.018161561321357,63917.60192121856,677.1495310825647,F,Master
53.613823706270274,50855.19687345627,705.1476275239523,F,Master
36.3880956115143,54028.88418294886,684.0589216400497,F,High School
49.151566208765914,72927.02639618797,689.0695920928144,M,Master
35.81022177692131,57617.53634434436,517.3527871688917,M,High School
59.728975098583845,58074.441185744494,754.7317706621449,M,PhD
56.06409010931846,66087.61005964704,766.9589992427774,F,Master
32.01243021825112,44525.70905685672,627.0609255931972,M,Bachelor
46.65885141145227,37411.85498991491,645.6523050186138,M,PhD
42.74451139502177,34327.862089684495,496.88924974442773,F,High School
51.42357869038818,20504.65115935997,701.4254756017835,F,PhD
23.420918473038746,80843.10694910483,707.2057441714144,M,High School
43.232617519981275,33451.87451417475,643.7808983000689,F,PhD
47.70109384219505,46681.19564621342,762.4353359870503,F,High School
18.0,45847.80050166619,616.5922769020059,F,Master
20.8008978480107,54611.10046713651,706.46059258936,F,Bachelor
18.0,62236.058188089446,548.0335661307885,M,High School
31.76711798666531,62907.10232539618,647.6447849125761,F,PhD
43.610507069551545,41253.83842146592,632.5645742097164,M,High School
53.02828462515234,47493.174293203825,672.5307922040942,M,High School
35.8891373650373,54238.69925732449,613.0473071166641,M,High School
54.5433865468555,46269.633107246795,636.8527404328332,M,PhD
18.438782501421304,74110.18364029989,732.6047171441506,F,Bachelor
18.0,57364.62427457377,606.3235762761783,F,Master
34.33342761324057,61023.16679074726,489.3422899261321,F,Bachelor
39.60878538727169,59943.21903001119,824.9583904205421,M,High School
34.60766302287088,67602.10786227988,788.1454078690487,M,PhD
18.0,52715.3233805556,520.7737304894381,M,Bachelor
33.93055952584654,30547.5207806623,718.9707805245195,F,High School
19.34636599394176,55995.31927628962,599.7025229448657,M,Master
43.03607058596046,40229.64659312256,676.348721533106,F,Master
39.39917895316218,42070.74977375365,679.4224129013494,F,Master
23.721442564071737,58795.4602813264,626.5592199683678,F,High School
28.833596991959677,68574.24607150453,571.6234334413604,F,PhD
22.28943773733258,50319.073651040926,580.945894768374,M,Bachelor
34.24785083272194,54632.49518898446,558.3808084518757,F,Master
46.46170784601486,75533.22416952856,566.8177791769556,M,High School
23.171287443973476,53611.297692328524,643.2821709950645,F,High School
41.04855818621413,89025.24671270592,578.4240010889248,M,Bachelor
28.63690857953071,58482.64468447316,718.205206571262,M,Master
25.48552601285187,23588.558612662735,798.7246155335928,F,High School
33.715635680545304,61300.124316567984,591.9946758629957,F,Bachelor
22.57709213096751,55717.37577324166,673.9404500535377,F,PhD
28.356208335833816,69346.29131124119,699.9685110302934,M,PhD
20.625465288933817,60097.72026904938,697.2002270919274,F,PhD
58.57670159499667,47923.16024024339,657.5955267916088,F,Master
35.423162623660744,31635.526455659514,724.2682418359722,M,Bachelor
26.603293904088975,46864.65114070962,698.2248952680657,F,Bachelor
37.56775892881066,37242.1931868605,526.2337577672702,M,High School
33.652063403710045,41292.14825292916,736.9156064389273,F,High School
32.34836480560133,58828.67606630914,738.7290837266742,M,High School
42.3700004005211,75048.56756527109,573.6713895821418,M,Bachelor
44.09009252056766,55920.07294734471,653.7937835447602,F,High School
28.63398622867367,32061.754069472234,718.332899281107,M,Bachelor
28.09018111226384,56669.040023302114,629.0686180420638,F,Bachelor
31.69937963418027,67949.47229968477,757.2978047766012,F,PhD
18.0,40853.25643520927,850.0,M,High School
18.0,47989.742499906235,571.4013967365017,F,PhD
51.40249120933429,50220.32292093796,511.8955396846225,M,Master
